MSZoning,LotShape,HouseStyle,OverallQual,RoofStyle,ExterQual,Foundation,BsmtQual,BsmtExposure,HeatingQC,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,SaleCondition,LotArea,Neighborhood,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
3,3,5,6,3,3,1,3,3,0,0,2,0,4,2,7,2,2,2,2,4,13728,7,1935,1986,626,501,1127,2108,1935.0,540,0,0,235000
3,0,5,10,3,2,2,0,1,0,1,3,1,4,2,10,1,1,0,3,4,35760,15,1995,1996,1387,543,1930,3627,1995.0,807,361,76,625000
3,3,7,6,1,3,1,3,0,4,1,1,0,3,3,6,1,1,0,1,4,9880,11,1977,1977,522,574,1096,1118,1977.0,358,203,0,171000
3,3,2,6,3,3,1,3,3,0,1,1,0,3,3,6,1,1,1,2,4,9120,12,1958,1958,662,599,1261,1261,1958.0,433,0,0,163000
1,0,5,7,1,2,2,2,3,0,0,2,1,2,2,5,0,5,0,2,4,4017,21,2006,2007,0,625,625,1250,2006.0,625,0,54,171900
3,0,5,6,1,3,0,2,3,4,0,2,1,4,3,9,1,5,2,2,4,16560,6,1932,1950,503,449,952,2345,1932.0,360,0,0,239000
3,3,0,8,3,2,2,2,3,0,0,2,1,4,2,9,1,1,0,2,4,10678,15,1992,2000,700,983,1683,2872,1992.0,541,0,33,285000
3,0,2,5,1,3,1,3,3,4,1,1,0,3,3,5,0,1,2,1,4,6951,11,1984,1985,658,218,876,923,1984.0,264,362,0,119500
4,3,0,6,1,3,1,3,3,4,0,1,0,3,3,5,0,5,2,1,4,3950,17,1926,2004,468,350,818,1224,1926.0,210,0,0,115000
3,0,0,5,1,3,0,3,3,0,0,1,1,3,3,7,1,5,2,1,4,7681,6,1921,1950,0,731,731,1343,1921.0,186,192,0,154900
3,1,5,7,1,3,4,2,3,0,0,2,1,4,3,8,0,1,0,2,4,11170,23,1990,1991,1216,0,1216,2514,1990.0,693,0,0,250000
4,0,2,8,3,0,2,0,1,0,1,2,0,2,2,5,1,1,0,2,5,5587,6,2008,2008,1480,120,1600,1652,2008.0,482,162,53,392500
3,0,5,10,3,2,2,0,0,0,1,3,1,4,0,10,2,1,0,3,0,15623,15,1996,1996,2096,300,2396,4476,1996.0,813,171,78,745000
3,3,2,5,3,3,0,3,3,0,1,1,0,2,3,5,1,5,2,2,4,10800,17,1920,1950,821,299,1120,1130,1970.0,720,229,0,120000
3,3,2,5,3,3,1,3,1,2,1,1,1,3,3,5,2,0,1,3,4,35133,23,1963,1963,1159,413,1572,1572,1963.0,995,0,263,186700
3,3,0,5,1,3,0,3,3,2,1,1,0,4,3,7,0,1,2,1,4,9738,7,1924,1950,392,392,784,1221,1965.0,392,0,0,104900
3,0,5,3,1,3,1,1,2,4,1,2,0,3,3,7,0,4,2,2,0,10615,17,1900,1970,440,538,978,1699,1920.0,420,0,74,95000
3,3,2,8,1,2,2,2,3,0,1,2,0,2,2,5,1,1,1,3,4,12461,15,1994,1995,1456,168,1624,1624,1994.0,757,0,114,262000
3,0,5,7,1,2,2,2,3,0,0,2,1,3,2,7,0,1,1,2,4,8935,5,2002,2002,0,831,831,1660,2002.0,493,144,68,195000
3,3,5,7,1,3,2,3,3,2,0,2,1,3,2,7,1,1,0,2,4,7500,8,1999,1999,0,994,994,1804,1999.0,442,140,60,189000
3,3,2,4,1,3,1,3,0,0,1,1,0,3,3,7,1,0,0,4,4,32463,11,1961,1975,1159,90,1249,1622,1975.0,1356,439,0,168000
1,3,5,8,1,2,2,2,3,0,0,2,1,2,2,5,0,5,2,2,4,2645,21,1999,2000,0,776,776,1441,1999.0,492,206,0,174000
4,3,0,5,2,3,2,3,2,2,0,1,0,3,2,6,0,5,2,1,4,9600,17,1925,1994,0,702,702,1472,1925.0,250,0,0,125000
4,3,2,6,3,3,2,0,3,0,1,2,0,2,3,5,0,1,0,2,4,4500,11,1999,1999,883,341,1224,1224,1999.0,402,0,304,165000
3,3,5,6,1,3,1,3,3,4,0,1,1,4,3,7,0,1,0,1,4,9364,19,1969,1969,371,292,663,1352,1969.0,299,379,36,158000
3,0,5,6,1,3,2,2,3,0,0,2,1,3,2,8,0,1,0,2,4,8029,8,2005,2005,0,728,728,1456,2005.0,400,100,24,176000
3,0,5,7,1,2,2,2,0,0,0,2,1,4,2,9,1,3,0,3,5,14054,8,2006,2006,0,879,879,1863,2006.0,660,100,17,219210
4,0,4,7,1,3,0,3,3,0,0,1,0,3,3,7,1,5,2,1,4,8850,17,1916,1950,0,815,815,1690,1916.0,225,0,0,144000
3,3,2,7,1,2,2,2,3,0,0,2,0,3,2,6,0,1,1,2,4,9100,5,2001,2001,0,1212,1212,1212,2001.0,573,356,0,178000
3,3,2,4,1,3,1,3,3,2,0,1,1,3,3,6,1,1,2,2,4,11235,19,1963,1979,547,504,1051,1382,1974.0,459,0,82,148000
3,3,2,4,1,3,1,3,3,2,0,1,0,3,3,5,0,1,2,1,0,9353,12,1970,1970,0,864,864,864,1972.0,280,0,0,116050
3,3,5,7,1,3,2,2,0,0,0,2,1,3,2,6,0,1,1,2,4,10400,5,1998,1998,0,866,866,1779,1998.0,546,198,36,197900
4,3,0,5,1,3,0,3,3,0,1,1,0,3,3,5,1,5,2,1,4,6000,3,1925,1997,0,884,884,1348,1960.0,216,0,0,117000
3,3,2,7,1,2,2,2,3,0,0,2,0,3,2,6,1,1,2,2,4,9750,5,2000,2001,0,1630,1630,1630,2000.0,451,74,234,213000
3,3,2,5,1,3,1,2,3,0,1,1,1,3,3,6,0,1,1,2,4,10140,14,1975,1975,788,268,1056,1074,1975.0,495,0,88,153500
3,0,2,7,3,2,1,2,2,2,0,2,0,3,2,7,1,1,1,3,4,14684,20,1990,1991,485,1496,2158,2196,1990.0,701,84,70,271900
2,3,2,4,1,3,1,3,3,4,1,1,0,2,3,5,0,5,2,1,4,8900,20,1966,1966,1056,0,1056,1056,1966.0,384,0,42,107000
3,3,2,6,1,2,2,2,0,0,1,2,0,3,2,7,0,1,1,2,4,9135,5,2003,2003,340,1342,1682,1700,2003.0,544,192,23,200000
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,6,0,5,2,2,4,7763,12,1962,1980,504,319,931,1283,1980.0,506,0,0,140000
3,0,2,8,3,2,2,0,2,0,1,2,0,3,2,8,1,1,1,2,5,10182,21,2006,2006,1220,440,1660,1660,2006.0,500,322,50,290000
3,3,5,6,1,2,2,2,3,0,0,2,1,3,2,8,1,1,1,2,4,11218,20,1992,1992,0,1055,1055,1845,1992.0,462,635,104,189000
3,0,0,8,1,2,4,2,0,2,0,2,0,4,3,8,0,2,1,2,4,12134,8,1988,2005,427,132,559,1752,1988.0,492,325,12,164000
3,3,2,4,3,3,1,3,3,4,1,1,0,2,3,4,0,1,2,1,4,9340,7,1941,1950,344,328,672,672,1941.0,234,0,113,113000
3,0,7,4,1,3,1,3,0,0,1,0,0,0,3,3,0,1,2,1,4,10246,19,1965,2001,648,0,648,960,1965.0,364,88,0,145000
3,0,6,5,1,3,1,3,0,4,1,1,0,3,3,6,0,1,2,1,4,10205,12,1962,1962,784,141,925,999,1962.0,300,150,72,134500
3,0,2,5,1,3,1,3,3,4,0,1,0,3,3,5,0,5,1,1,4,7094,19,1966,1966,180,340,894,894,1966.0,384,0,0,125000
1,3,2,8,1,2,2,2,2,0,1,2,0,3,2,6,0,1,1,2,5,8640,21,2009,2009,936,364,1300,1314,2009.0,552,135,112,229456
3,0,2,5,1,3,1,3,3,4,0,1,0,2,3,5,0,1,2,1,0,7800,12,1964,1964,312,0,912,912,1964.0,288,0,0,115000
3,3,2,5,3,3,1,3,3,0,0,1,0,3,3,5,1,1,2,1,4,8250,19,1968,1968,250,210,952,1211,1968.0,322,0,63,134000
3,3,0,6,1,3,1,3,2,0,0,2,0,3,3,7,1,1,2,1,4,10496,12,1949,1950,196,844,1040,1846,1949.0,315,0,0,143000
3,3,2,5,3,3,1,3,3,4,0,2,0,4,3,7,0,5,2,2,4,10680,12,1951,1951,756,1380,2136,2136,1951.0,528,0,30,137900
3,0,5,7,1,2,2,2,0,0,1,2,1,3,2,8,1,1,0,2,4,15384,8,2004,2005,724,64,788,1490,2004.0,388,100,75,184000
3,3,7,6,3,3,1,3,0,0,0,1,0,3,3,6,0,1,1,1,4,10482,12,1958,1958,507,81,588,1138,1958.0,264,224,0,145000
3,0,5,6,1,2,2,2,2,0,0,2,1,4,2,9,1,3,0,3,4,14598,21,2007,2007,0,894,894,1933,2007.0,668,100,18,214000
3,3,2,5,1,3,1,3,3,0,1,1,0,2,2,5,0,5,2,2,4,8872,12,1965,2008,595,317,912,912,1992.0,576,0,240,147000
3,3,2,9,3,0,2,0,3,0,1,1,1,1,0,7,1,1,0,3,5,8769,16,2008,2008,1540,162,1702,1702,2008.0,1052,0,72,367294
3,3,7,5,3,3,1,3,3,2,0,2,0,4,3,7,0,2,2,1,4,7910,12,1960,1960,666,409,1075,1507,1960.0,404,0,0,127000
3,0,0,5,5,3,1,2,3,0,0,2,2,4,3,12,1,3,1,2,4,18890,19,1977,1977,498,652,1361,2620,1977.0,600,155,24,190000
3,3,7,5,3,3,1,3,0,4,1,1,0,3,3,6,0,1,2,2,4,7728,12,1962,1962,803,303,1106,1190,1962.0,540,0,18,132500
3,0,2,5,3,3,1,3,3,1,1,1,0,3,3,6,0,1,1,2,0,12160,12,1959,1959,1000,188,1188,1188,1959.0,531,0,0,142000
3,3,5,5,1,3,0,2,2,2,0,1,1,4,3,9,0,5,2,1,4,13132,6,1914,1950,0,747,747,1784,1914.0,180,203,40,138887
3,3,5,7,1,2,2,2,3,0,0,2,1,2,2,6,0,3,1,2,4,2628,16,2003,2003,0,764,764,1626,2003.0,474,0,27,175500
3,1,5,7,1,2,2,2,3,0,0,2,1,4,2,8,1,3,0,2,4,12393,5,2004,2005,0,847,847,1948,2004.0,434,100,48,195000
3,3,2,6,1,2,2,2,3,0,0,1,1,3,3,6,0,5,2,2,0,13072,20,2005,2005,0,1141,1141,1141,2005.0,484,0,0,142500
3,0,2,8,3,2,2,2,0,0,0,2,0,2,0,6,1,1,1,2,4,9037,23,2006,2006,428,1048,1476,1484,2006.0,472,120,33,265900
3,3,5,7,1,2,2,2,3,0,1,2,1,3,2,8,0,1,1,2,4,8158,5,2003,2003,550,334,884,1768,2003.0,543,0,63,224900
3,3,2,7,3,2,2,2,0,0,0,2,0,3,2,7,0,1,1,3,5,9849,21,2007,2007,0,1689,1689,1689,2007.0,954,0,56,248328
3,3,6,7,1,3,1,2,1,4,1,2,0,3,2,6,2,1,1,2,3,10625,14,1974,1974,885,0,1053,1173,1974.0,528,0,120,170000
3,0,5,8,1,3,2,2,3,1,0,1,0,3,2,7,2,5,2,2,4,11435,6,1929,1950,0,792,792,1517,1931.0,400,0,0,230000
3,3,7,6,3,3,1,2,3,0,0,3,1,3,3,7,1,3,0,2,0,12090,14,1984,2003,0,585,585,1868,1984.0,477,268,112,178000
1,3,5,7,1,2,2,2,3,0,0,2,1,3,2,6,0,1,1,2,5,8125,21,2005,2006,0,756,756,1553,2005.0,615,0,45,186500
3,0,7,6,1,3,1,3,0,4,1,1,0,3,3,6,0,1,2,3,4,12328,11,1976,1976,539,473,1012,1034,1976.0,888,0,0,169900
4,3,4,6,1,3,0,2,3,1,0,1,1,3,3,8,1,5,2,2,4,9600,17,1917,1950,319,416,735,2058,1950.0,396,0,0,129500
3,3,2,5,1,3,1,3,3,4,0,1,0,3,3,6,0,1,2,1,4,7200,12,1950,1950,534,246,876,988,1950.0,276,0,80,119000
3,3,2,7,3,2,1,3,3,0,1,2,1,3,0,8,2,1,0,2,4,11160,12,1968,1968,1065,1045,2110,2110,1968.0,522,0,0,244000
3,0,2,7,1,2,2,2,3,0,0,2,0,2,2,6,1,1,1,2,4,3136,16,2003,2003,0,1405,1405,1405,2003.0,478,148,36,171750
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,5,0,1,1,1,4,9858,11,1968,1968,510,354,864,874,1968.0,288,33,0,130000
3,0,5,7,1,2,1,3,1,4,1,2,1,3,2,9,2,1,1,2,4,17542,24,1974,2003,125,36,1192,2167,1974.0,518,220,47,294000
3,3,5,7,1,2,2,2,3,0,0,2,1,3,2,7,1,3,0,2,4,6931,7,2003,2004,0,746,746,1656,2003.0,397,178,128,165400
4,3,0,6,1,3,0,3,3,4,0,1,0,3,3,6,1,5,2,1,4,6240,3,1931,1950,425,459,884,1367,1978.0,560,0,0,127500
3,0,2,8,3,2,2,2,1,0,1,2,0,2,2,7,1,1,0,2,4,14303,15,1994,1994,1314,672,1986,1987,1994.0,691,262,36,301500
3,0,7,7,1,2,2,2,1,0,1,2,0,2,2,5,0,1,0,2,4,9587,8,2005,2005,655,201,856,1166,2005.0,400,212,0,190000
3,3,2,6,1,3,1,2,3,2,1,1,1,3,3,6,0,1,2,2,4,9750,12,1969,1969,602,14,1054,1054,1969.0,460,180,0,151000
3,2,5,6,1,3,2,2,3,0,0,2,1,3,3,7,1,3,0,2,4,24682,8,1999,1999,0,841,841,1675,1999.0,502,0,103,181000
3,3,2,5,3,3,1,3,3,2,0,1,0,2,3,5,0,1,2,1,4,9600,12,1956,1956,504,546,1050,1050,1956.0,338,0,0,128900
3,3,0,4,1,3,1,3,0,0,1,1,0,5,3,8,2,1,2,1,4,11250,4,1957,1989,0,1104,1104,1788,1957.0,304,120,0,161500
3,3,5,6,2,3,2,3,3,0,0,1,0,3,3,8,1,5,2,2,4,13515,3,1919,1950,0,764,764,1824,1940.0,520,0,0,180500
2,3,2,6,1,2,2,2,3,0,1,2,0,2,2,5,0,1,0,2,0,4060,12,1998,1999,266,1139,1405,1337,1998.0,511,144,68,181000
1,3,5,7,3,2,2,2,3,0,1,2,1,3,2,6,0,5,2,2,4,3735,21,1999,1999,450,241,691,1452,1999.0,506,0,34,183900
4,0,4,7,3,1,1,3,3,4,0,1,1,4,3,9,1,5,2,1,4,10120,17,1910,1950,0,925,925,1889,1960.0,308,0,0,122000
3,0,2,9,3,0,2,0,1,0,0,2,0,3,0,10,1,1,0,3,4,13214,23,2008,2009,0,2002,2002,2018,2009.0,746,144,76,378500
3,0,0,8,1,3,1,3,2,0,0,3,1,4,2,11,2,3,2,3,4,14100,6,1935,1997,192,536,728,3447,1982.0,1014,314,12,381000
3,3,0,5,1,3,1,3,3,4,0,1,1,3,3,7,0,1,2,1,4,11344,12,1958,1958,460,414,874,1524,1958.0,315,0,0,144000
3,3,2,7,5,2,2,2,1,4,2,0,1,0,2,4,1,1,0,2,4,23595,4,1979,1979,1258,74,1332,1524,1979.0,586,268,0,260000
3,0,2,6,3,3,1,3,3,2,0,2,0,3,2,7,1,1,1,2,4,9156,14,1968,1968,0,1489,1489,1489,1968.0,462,0,0,185750
3,0,2,5,3,3,1,3,3,4,1,1,0,3,3,5,0,1,2,1,4,13526,19,1965,1965,560,0,935,935,1965.0,288,180,0,137000
3,0,7,6,1,3,1,3,0,2,1,1,0,2,0,5,1,2,1,1,4,11512,7,1959,2006,719,300,1019,1357,1959.0,312,0,0,177000
3,3,0,5,1,3,2,3,3,0,0,2,0,3,3,8,1,5,2,2,4,5362,6,1910,2003,0,661,661,1250,1985.0,552,242,0,139000
3,3,5,5,1,3,1,3,3,2,0,2,0,4,3,10,0,5,2,2,4,11345,12,1948,1950,220,708,928,1920,1948.0,400,0,0,137000
3,0,5,6,1,3,1,3,3,4,0,1,1,3,3,6,1,1,2,2,4,12936,14,1972,1972,593,130,723,1395,1972.0,497,294,116,162000
3,0,7,6,1,3,1,2,0,1,1,1,1,3,3,7,1,1,1,2,4,17871,14,1967,1976,528,1152,1680,1724,1967.0,480,0,0,197900
0,3,0,4,1,3,1,3,3,4,0,1,0,2,3,6,0,5,1,2,0,7500,9,1920,1950,0,698,698,1128,1980.0,528,30,0,68400
3,0,2,7,1,2,2,2,3,0,1,2,0,3,2,6,0,1,1,2,4,9808,5,2002,2002,788,785,1573,1573,2002.0,544,0,72,227000
3,0,2,7,3,3,1,2,3,4,1,2,0,2,3,6,1,1,0,2,4,8049,23,1990,1990,1053,256,1309,1339,1990.0,484,0,58,180000
3,0,2,5,1,3,1,2,2,4,0,2,0,3,2,5,0,5,2,2,4,8800,5,1977,2008,532,364,1040,1040,1977.0,484,0,0,150500
3,3,0,6,1,3,2,3,3,0,0,2,0,4,2,10,1,5,2,1,4,9638,18,1919,1990,0,804,804,2447,1969.0,336,272,0,169000
4,3,0,6,1,3,1,3,3,0,0,1,0,4,3,6,1,5,2,1,4,6000,3,1939,1950,0,780,780,1412,1939.0,280,45,0,132500
3,3,2,6,3,3,1,3,3,4,1,1,1,3,3,6,2,1,2,2,4,9790,14,1963,1963,569,678,1328,1328,1963.0,528,0,26,143000
3,0,2,5,1,3,1,3,0,1,0,2,0,4,3,7,0,1,2,2,4,36500,4,1964,1964,812,812,1624,1582,1964.0,390,168,198,190000
3,0,2,8,1,2,2,2,3,0,1,2,0,2,0,5,1,1,0,2,4,5664,22,2000,2000,1158,343,1501,1659,2000.0,499,212,59,278000
3,0,5,8,1,2,2,2,2,0,0,2,1,3,0,8,1,3,0,3,5,11065,16,2006,2006,0,1085,1085,1970,2006.0,753,177,74,281000
3,0,7,5,3,3,2,3,0,4,1,1,0,3,3,6,1,1,1,2,4,14112,12,1964,1964,1014,138,1152,1152,1964.0,484,227,0,180500
4,3,5,5,1,3,1,3,3,4,0,2,1,3,3,6,0,5,2,1,4,1680,2,1972,1972,231,399,630,1302,1972.0,264,185,0,119500
4,3,5,5,1,3,3,3,3,4,0,2,0,4,3,11,0,1,1,1,4,6600,17,1892,1965,0,994,994,2372,1985.0,432,0,287,107500
3,3,5,7,1,3,2,2,3,4,0,2,1,4,3,8,1,1,1,2,4,10140,14,1976,1976,194,638,832,1664,1976.0,528,0,28,162900
3,3,2,5,3,3,1,3,3,4,1,1,0,2,3,5,0,5,2,2,4,8172,7,1955,1990,167,697,864,864,1957.0,572,0,0,115000
3,3,2,5,3,3,1,3,0,2,1,1,1,3,3,5,0,1,1,1,4,8400,12,1968,1968,1016,36,1052,1052,1968.0,288,356,0,138500
3,3,2,5,3,3,1,3,2,2,1,2,0,3,3,6,0,1,1,2,4,8700,12,1963,1963,776,344,1120,1128,1963.0,525,192,20,155000
4,3,6,6,1,3,2,2,1,2,1,2,0,2,3,5,0,2,0,2,5,3675,7,2005,2006,547,0,547,1072,2005.0,525,0,44,140000
3,2,5,10,3,0,2,0,1,0,2,2,1,3,0,12,3,1,0,2,5,63887,7,2008,2008,5644,466,6110,5642,2008.0,1418,214,292,160000
3,3,2,5,3,3,1,3,3,0,1,1,1,3,2,6,0,1,1,1,4,7500,12,1959,1994,340,0,1246,1246,1959.0,305,218,0,154000
3,0,5,7,1,2,2,2,3,0,0,2,1,3,2,9,1,1,0,2,4,10762,8,1999,1999,694,284,978,1983,1999.0,490,0,0,225000
3,0,5,6,1,3,1,3,3,1,0,1,0,3,2,7,2,1,2,1,4,7500,6,1942,1950,547,224,771,1494,1942.0,213,0,0,177500
3,3,5,8,3,2,2,2,3,0,1,2,1,4,2,8,1,1,1,3,4,10120,15,1994,1994,740,425,1165,2526,1994.0,844,309,78,290000
3,3,2,7,1,2,2,2,0,0,0,2,0,3,2,7,0,1,1,3,4,8688,21,2005,2005,0,1616,1616,1616,2005.0,834,208,59,232000
4,3,5,7,1,2,2,2,3,0,0,2,0,3,2,7,0,5,2,2,4,3363,7,2004,2004,0,976,976,1708,2004.0,380,0,40,130000
3,0,2,9,3,2,2,0,3,0,1,2,0,2,0,6,2,1,0,2,4,13173,16,2006,2007,1572,80,1652,1652,2006.0,840,404,102,325000
3,0,2,7,1,2,2,2,3,0,0,2,0,2,2,6,1,1,1,2,5,6955,16,2005,2006,0,1368,1368,1368,2005.0,474,132,35,202500
3,3,2,5,1,3,2,2,3,0,1,1,0,3,3,5,0,5,2,2,4,8072,5,1994,1995,746,244,990,990,2000.0,480,0,64,138000
4,3,2,5,1,3,1,3,3,0,1,1,0,2,2,6,0,1,2,2,4,12000,17,1948,2005,144,172,924,1122,1948.0,528,0,36,147000
3,3,2,6,1,3,1,2,3,2,1,2,0,3,2,6,0,1,1,2,4,7153,20,1991,1991,1200,78,1278,1294,1991.0,496,112,51,179200
3,3,2,7,1,2,2,2,0,4,1,2,0,3,0,7,2,1,0,2,4,17500,6,1959,2002,1406,496,1902,1902,1959.0,567,0,207,335000
3,3,2,7,1,2,2,2,3,0,1,2,0,3,2,6,0,1,1,2,5,8814,5,2005,2007,925,349,1274,1274,2005.0,508,264,98,203000
3,0,5,8,1,2,2,0,3,0,0,2,1,4,2,9,1,1,1,2,4,9572,15,1990,1990,482,971,1453,2810,1990.0,750,500,0,302000
3,0,5,9,1,2,2,2,3,0,0,2,1,4,2,10,1,3,0,3,4,14774,15,1999,1999,0,1393,1393,2599,1999.0,779,668,30,333168
3,3,2,4,3,3,1,3,3,0,1,1,0,3,3,5,1,5,2,1,4,8190,7,1954,1954,732,216,948,948,1956.0,280,0,36,119000
3,3,5,6,1,3,1,1,2,4,0,2,1,4,3,9,2,1,2,2,4,11075,12,1969,1969,500,176,952,2112,1969.0,576,280,0,206900
3,0,2,8,1,2,2,0,1,0,1,2,0,3,0,8,1,1,1,3,4,10226,5,2008,2008,0,1622,1622,1630,2008.0,860,172,42,295493
1,3,2,7,1,2,2,0,3,0,0,2,0,2,2,5,1,1,1,2,5,4230,21,2006,2007,0,1352,1352,1352,2006.0,466,0,241,208900
3,1,2,8,3,2,2,2,1,0,0,2,0,3,2,7,1,1,1,3,4,14781,5,2001,2002,0,1753,1753,1787,2001.0,748,198,150,275000
3,3,2,4,3,3,2,3,3,0,0,1,0,3,3,5,0,1,2,1,4,10215,7,1954,1954,492,372,864,948,1954.0,248,0,0,111000
3,3,2,6,3,3,1,3,3,2,1,1,1,3,3,6,2,1,1,2,4,8400,12,1957,1957,189,628,1478,1478,1957.0,442,114,0,156500
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,8,1,1,1,2,4,10186,15,1992,1992,674,76,750,1923,1992.0,564,240,39,190000
3,3,2,8,1,2,2,0,0,0,0,2,0,2,2,7,1,1,1,3,5,9986,21,2006,2007,0,1795,1795,1795,2007.0,895,0,49,147000
3,3,2,5,1,2,1,3,3,0,0,1,0,3,2,5,1,1,2,1,4,6600,11,1982,2008,641,175,816,816,1982.0,264,0,0,130500
4,3,0,6,1,2,0,2,3,0,0,2,0,5,3,8,2,5,2,2,4,10440,17,1920,1950,493,1017,1510,2792,1920.0,520,0,547,256000
3,0,5,7,3,3,2,2,3,2,0,2,1,3,3,8,1,1,0,2,4,9084,8,1998,1998,0,935,935,1632,1998.0,462,0,28,176500
3,3,2,8,3,2,2,2,0,0,0,2,0,3,2,7,1,1,1,3,4,10000,21,2006,2006,0,1588,1588,1588,2006.0,825,144,45,227000
3,0,7,5,1,3,1,3,0,2,0,1,0,3,3,6,0,5,2,2,4,10780,5,1976,1976,483,428,911,954,1976.0,576,0,0,132500
3,3,2,4,1,3,1,3,2,0,1,1,0,2,3,3,1,5,2,1,4,8877,7,1938,1958,690,126,816,816,1958.0,288,0,0,100000
4,3,0,5,1,3,1,3,3,0,0,1,1,2,2,6,0,5,2,1,4,7200,9,1938,1995,0,803,803,1360,1951.0,297,0,65,125500
4,3,5,5,1,3,1,3,3,4,0,1,1,3,3,7,0,1,2,2,4,2368,2,1970,1970,765,0,765,1365,1970.0,440,0,36,125000
3,3,2,6,1,3,1,2,3,4,0,2,0,2,3,6,1,1,1,2,4,9650,14,1977,1977,686,664,1350,1334,1977.0,630,0,16,167900
3,0,2,5,1,3,1,3,3,4,0,2,0,4,3,8,0,5,2,2,4,9246,14,1973,1973,0,1656,1656,1656,1973.0,506,0,211,135000
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,8,0,3,1,2,4,13450,5,2002,2002,700,216,916,1861,2002.0,492,146,91,200000
3,0,2,5,3,3,1,3,2,0,0,1,0,3,3,5,0,1,1,1,4,9560,5,1972,1972,360,504,864,864,1972.0,288,0,0,128500
3,3,2,4,1,3,1,3,3,4,0,1,0,3,3,5,0,5,2,4,4,8294,12,1971,1971,0,858,858,872,1974.0,480,0,0,123000
3,3,2,6,1,3,2,2,3,0,1,1,0,3,2,6,0,5,2,2,4,13695,20,2003,2004,814,300,1114,1114,2004.0,576,0,78,155000
3,3,5,8,1,2,2,2,3,0,0,2,1,3,2,7,1,1,1,2,4,9375,5,2002,2002,0,1284,1284,2169,2002.0,647,192,87,228500
3,3,0,6,1,3,0,3,3,2,0,1,1,3,3,9,1,5,2,2,4,7558,6,1928,1950,0,896,896,1913,1929.0,342,0,0,177000
3,0,5,7,1,2,2,2,3,0,0,2,1,3,2,8,1,1,0,2,5,11103,5,2006,2006,0,728,728,1456,2006.0,440,0,0,155835
4,3,2,4,3,3,2,3,3,2,0,1,0,2,1,5,0,5,2,1,4,6000,17,1920,1950,250,710,960,960,1997.0,308,0,0,108500
3,1,2,7,3,3,1,3,3,4,0,2,0,3,3,9,1,1,1,2,4,20781,14,1968,2003,297,1203,1568,2156,1968.0,508,0,80,262500
3,0,2,8,1,2,2,0,1,0,1,2,0,3,2,7,1,1,0,3,5,15306,23,2006,2007,80,1652,1732,1776,2006.0,712,0,0,283463
3,2,2,7,1,2,2,2,1,0,1,2,0,3,2,5,1,1,1,2,4,16196,20,1998,1998,1443,39,1482,1494,1998.0,514,402,25,215000
3,3,5,5,1,3,1,3,3,4,1,2,2,6,3,12,0,5,2,4,4,11643,12,1969,1969,500,748,1248,2634,1969.0,968,0,0,200000
3,0,5,6,1,3,1,3,3,0,0,1,1,4,3,8,1,1,0,2,4,9247,12,1962,1962,319,539,858,1716,1962.0,490,0,84,171000
4,3,0,6,1,2,0,3,3,4,0,1,0,2,3,4,0,5,2,2,4,6000,3,1937,2000,0,698,698,1176,1999.0,624,210,0,134900
3,0,0,8,3,2,2,2,0,0,1,2,1,4,2,9,1,1,0,3,4,14720,15,1995,1996,816,1217,2033,3238,1996.0,666,283,86,410000
3,0,5,7,1,2,2,2,3,0,1,2,1,3,2,7,1,1,1,3,4,10316,5,2000,2000,735,257,992,1865,2000.0,839,0,184,235000
3,0,7,7,1,3,1,3,3,2,0,3,0,4,2,8,1,1,1,2,4,10192,14,1968,1992,0,570,570,1920,1968.0,487,0,98,170000
3,3,2,5,1,3,1,3,3,4,0,1,0,3,3,5,0,1,1,1,4,9477,12,1966,1966,340,524,864,892,1966.0,264,0,0,110000
3,0,2,5,1,3,1,3,3,0,1,1,1,3,3,6,1,1,0,2,4,12537,12,1971,2008,734,344,1078,1078,1971.0,500,0,0,149900
1,3,5,6,1,2,2,2,3,0,0,2,1,3,2,5,0,5,2,2,4,2117,21,2000,2000,378,378,756,1573,2000.0,440,0,32,177500
3,3,2,9,3,2,2,0,0,0,1,2,0,3,0,8,1,1,0,3,4,16737,16,2004,2005,1447,533,1980,1980,2004.0,770,194,45,315000
3,3,5,5,1,3,0,3,3,0,0,3,1,4,3,8,0,3,1,2,4,9842,18,1921,1998,0,612,612,2601,1998.0,621,183,0,189000
3,0,2,7,3,2,2,0,0,0,1,2,0,3,2,7,1,1,0,2,4,16158,22,2005,2005,1274,256,1530,1530,2005.0,430,168,36,260000
3,0,0,4,1,3,0,3,3,2,0,2,0,4,3,7,1,1,2,1,4,12513,12,1920,2007,0,715,715,1738,1920.0,368,55,0,104900
3,0,5,6,1,3,2,2,3,0,0,2,1,3,2,6,1,3,0,2,5,8499,8,2006,2007,0,616,616,1412,2007.0,432,0,36,156932
